version,topology,query_type,index_size,timeout_ms,iter,observed_ms,timed_out,error,server_mean_ms
old,sa,SEARCH,500000,50,49,50.891,1,Timeout limit was reached,62.549
old,sa,SEARCH,500000,100,0,88.120,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,1,89.106,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,2,89.215,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,3,87.764,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,4,91.982,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,5,91.827,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,6,91.551,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,7,89.772,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,8,91.141,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,9,90.601,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,10,90.531,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,11,88.710,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,12,90.595,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,13,89.468,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,14,89.273,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,15,88.260,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,16,87.589,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,17,87.167,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,18,87.041,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,19,86.333,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,20,89.014,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,21,88.312,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,22,86.740,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,23,85.672,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,24,88.677,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,25,87.860,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,26,86.396,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,27,85.847,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,28,87.345,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,29,85.799,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,30,86.261,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,31,85.109,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,32,85.274,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,33,83.897,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,34,84.212,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,35,85.116,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,36,87.201,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,37,87.179,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,38,87.420,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,39,86.159,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,40,88.034,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,41,87.103,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,42,86.913,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,43,87.665,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,44,88.794,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,45,90.945,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,46,90.998,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,47,91.387,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,48,89.740,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,100,49,87.926,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,87.176
old,sa,SEARCH,500000,500,0,88.739,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,1,89.423,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,2,89.488,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,3,89.687,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,4,89.017,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,5,89.132,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,6,89.001,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,7,88.943,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,8,89.155,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,9,89.512,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,10,88.569,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,11,87.483,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,12,85.920,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,13,86.712,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,14,85.984,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,15,85.314,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,16,87.990,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,17,88.868,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,18,88.170,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,19,86.543,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,20,87.315,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,21,88.793,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,22,87.849,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,23,86.810,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,24,86.335,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,25,87.457,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,26,87.261,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,27,87.075,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,28,87.879,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,29,88.236,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,30,87.957,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,31,88.491,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,32,87.672,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,33,89.504,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,34,89.764,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,35,90.951,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,36,89.119,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,37,87.391,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,38,87.506,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,39,88.124,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,40,89.051,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,41,89.633,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,42,88.151,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,43,85.931,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,44,87.076,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,45,86.609,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,46,85.968,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,47,85.104,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,48,84.839,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,500,49,85.493,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.832
old,sa,SEARCH,500000,1000,0,84.898,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,1,86.277,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,2,87.589,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,3,88.312,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,4,88.444,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,5,87.706,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,6,87.417,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,7,86.877,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,8,85.831,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,9,85.268,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,10,85.851,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,11,87.578,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,12,90.460,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,13,91.554,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,14,91.696,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,15,90.694,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,16,88.325,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,17,86.901,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,18,87.555,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,19,87.844,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,20,87.847,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,21,88.155,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,22,87.406,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,23,87.939,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,24,88.185,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,25,87.594,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,26,86.751,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,27,86.974,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,28,87.212,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,29,87.501,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,30,87.971,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,31,87.407,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,32,85.852,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,33,86.782,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,34,88.627,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,35,88.068,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,36,86.380,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,37,88.697,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,38,87.617,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,39,88.195,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,40,87.667,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,41,87.650,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,42,88.549,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,43,88.961,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,44,86.384,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,45,85.606,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,46,86.848,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,47,87.165,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,48,85.985,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,1000,49,84.953,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.581
old,sa,SEARCH,500000,2000,0,85.167,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.302
old,sa,SEARCH,500000,2000,1,86.511,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.302
old,sa,SEARCH,500000,2000,2,85.888,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.302
old,sa,SEARCH,500000,2000,3,85.649,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.302
old,sa,SEARCH,500000,2000,4,88.221,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.302
old,sa,SEARCH,500000,2000,5,89.483,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.302
old,sa,SEARCH,500000,2000,6,87.678,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.302
old,sa,SEARCH,500000,2000,7,86.922,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.302
old,sa,SEARCH,500000,2000,8,89.374,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.302
old,sa,SEARCH,500000,2000,9,89.529,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.302
old,sa,SEARCH,500000,2000,10,89.120,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.302
old,sa,SEARCH,500000,2000,11,89.736,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.302
old,sa,SEARCH,500000,2000,12,90.352,-1,UnicodeDecodeError: 'utf-8' codec can't decode byte 0xf7 in position 2: invalid start byte,86.302
